,author_id,created_at,id,public_metrics,referenced_tweets,text
85,587855984,2022-09-16 15:34:48+00:00,1570798361393115136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570763167952965632 type=quoted],"Por eso es importante que el Presidente @petrogustavo destape todas las ollas como Cancilleria, CREG, banco de la República, Ecopetrol, Superfinanciera, DIAN, y nombre gente de confianza. https://t.co/ka6QKMN1xu"
86,4024755981,2022-09-16 15:34:45+00:00,1570798352685756418,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570244724996411392 type=replied_to],@GabrielGEscobar @petrogustavo Vos si sos digno representante de los Petristas; ignorante y bruto.
88,2334585977,2022-09-16 15:34:33+00:00,1570798301716549635,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1568961421404418048 type=replied_to],@marthaperaltae @petrogustavo Ese si es un verdadero LÍDER.
89,1485109053428752387,2022-09-16 15:34:33+00:00,1570798301532028929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570797114384617472 type=replied_to],@lahondadeDavid1 @wilsonariasc @fredrincon33 @petrogustavo Cartel de Ratas millonarios con el sudor del pueblo.
90,422995573,2022-09-16 15:34:27+00:00,1570798276139712517,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570411972033748992 type=replied_to],@RCNBga @petrogustavo Jajajajajajaja esa es una protesta?
91,1440830414298382340,2022-09-16 15:34:10+00:00,1570798202949074948,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570470344296742914 type=replied_to],"@ALFREDOSAADEV @petrogustavo Puffff manda a proponer lo que ellos ya habían dicho desde el comienzo además que es mala idea, valla a abastos y cuenta cuántos camiones pequeños de alimentos ingresan a diario. Por otro lado matemáticas básicas y vera que afecta a los pobres y clase media."
92,301772486,2022-09-16 15:34:07+00:00,1570798189300830208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570623380289892353 type=quoted],"Le exigen a @petrogustavo devolver el país en 4 años, pero apoyan la reelección de Bukele aunque la constitución lo prohibe. Eso es el Uribismo. https://t.co/JBgEqlkR1l"
93,227356597,2022-09-16 15:34:00+00:00,1570798163585568768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570767427696472064 type=replied_to],"@AndreTergabriel @petrogustavo Eso era en campaña, ahora gobernando no sabe por donde se va esa plata"
94,1393566555557015554,2022-09-16 15:33:59+00:00,1570798157071810565,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570736786208440320 type=replied_to],"@lcvelez Y NO FUE ""POPO-LISMO"" PURO Y DURO, HACER DE PAYASOS , JUNTO A @IvanDuque, MAMANDO GALLO EN UN #RETOROCKERO, MIENTRAS QUE A @petrogustavo USTED LE SABOTEABA LA ENTREVISTA CON SUS MENTIRAS, INJURIAS Y ACTITUDES IRRESPETUOSAS, NO SOLO CON EL ENTREVISTADO, SINO CON TODO EL PAIS??? https://t.co/Vs4snKri5O"
95,1454160952966922245,2022-09-16 15:33:56+00:00,1570798146762182657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570419174199136256 type=replied_to],"@marthaperaltae @IreneVelezT @petrogustavo DOS SERES MENSTRUANTES CON DEFICIT D 10 MIL BILONES D NEURONAS JUNTAS DAN :

2 SERES MENSTRUANTES.

20 MIL BILLONES D NEURONAS PERDIDAS EN EL ESPACIO"
97,111405716,2022-09-16 15:33:46+00:00,1570798105217634304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570768565514686466 type=replied_to],"@Henbertcito @petrogustavo A nadie le importa si fue él o Duque, lo que importa es que aportará para la preservación del Amazonas"
98,2572058480,2022-09-16 15:33:46+00:00,1570798104546517000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1568943390301069314 type=replied_to],@petrogustavo Usted que hace eso... Y todo sube de precio... La inflación nos reventará y en hambre si llegara al resto de Colombia... Y usted ya sabe... El pueblo que no come... A las calles sale ome...
99,295810339,2022-09-16 15:33:42+00:00,1570798084824891392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570797231388889088 type=replied_to],"@FRuddR @SRiverosT @kid_pambele89 @petrogustavo 1.  Petro jamas dijo que el los habia comprado dijo ""recibirlos"".  

2.  Anticiparse a un hecho es muy diferente a una suposicion, una anticipacion requiere estudios que lo hagan exactamente eso, no ser un supuesto. asi que no; no hablo con supuestos, lo suyo es falacia.
3. bots"
100,293234179,2022-09-16 15:33:41+00:00,1570798082979151873,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570770159161450498 type=replied_to],@JohnAldana_ @FRuddR @petrogustavo Este como es un pobre marik que canta con un bailecito en el un mega bus o un transmilenio
101,1219988613984858125,2022-09-16 15:33:40+00:00,1570798076079800322,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570797769845276673 type=replied_to],@AlvaroJMA @RoyBarreras @ClaudiaLopez @petrogustavo Son acuerdos !
102,139927443,2022-09-16 15:33:37+00:00,1570798066495811587,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo 😂😂😂😂
Y la coca seguirá creciendo"
103,1005227892,2022-09-16 15:33:37+00:00,1570798065551921152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570483205521944576 type=replied_to],@MiguelPoloP @mas_corrupcion @petrogustavo https://t.co/wFZ6tAD5wf
104,2560313229,2022-09-16 15:33:29+00:00,1570798032987496448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Mientras tanto los mineros ilegales destruyendo las selvas. No cree que sería mejor artillarlos y ponerlos a destruir maquinaria pesada utilizada para la minería.
106,904474531909312512,2022-09-16 15:33:23+00:00,1570798005904867328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570602158529335296 type=replied_to],"@PersonajeDTurno @DayronPerez1975 Ministra, la considero por el matoneo a que la ha sometido la oposición, yo la voy acompañar en su gestión y espero que le vaya muy bien pero señora, con todo respeto, dedíquese a esa responsabilidad tan grande que le confió el presidente @petrogustavo 
Digo yo, no se"
107,1219988613984858125,2022-09-16 15:33:21+00:00,1570798000485830656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570797509647429633 type=replied_to],@Dmhc__9513 @RoyBarreras @ClaudiaLopez @petrogustavo Son los acuerdos !
108,2933591386,2022-09-16 15:33:19+00:00,1570797990461476866,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1569885289073590272 type=replied_to],"@IglesiasJulio87 @petrogustavo #NoConMiAhorro

Estatizar mi Ahorro pensional es expropiar. https://t.co/0PuD4RYFUU"
109,1504161442328633352,2022-09-16 15:33:09+00:00,1570797948086423566,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570760595414323201 type=replied_to],@gabrielasp23_ @petrogustavo Callese señora
110,1255667362570870785,2022-09-16 15:33:04+00:00,1570797925156126722,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570797295956000776 type=replied_to],"@CrisBelBarrero @SebastianNohra @alejandromattah @matecastano @petrogustavo Así que no, literalmente la propuesta de gobierno es pagar pasivos corrientes con las inversiones a largo plazo. Y si el asunto es asignación mínima, ha hecho más, y más sostenible, por este país la garantía de pensión mínima que Colpensiones. 3/2"
111,962715876813426689,2022-09-16 15:33:00+00:00,1570797911902162944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570739512401362945 type=replied_to],"@defrente_cp @LaConstwitt @petrogustavo @Mineducacion Las protestas estudiantiles no pueden continuar siendo intervenidas por este escuadrón de la muerte. El Arte necesita inversión y los jóvenes de esta área,  merecen obtener mayores recursos."
112,713464334857404420,2022-09-16 15:32:54+00:00,1570797886820220928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570433160038457346 type=replied_to],"@EsmeHernandezSi @ColombiaNoFrack @petrogustavo @FranciaMarquezM @PactoCol Pufff en Venezuela que es donde lo van comprar caerá del cielo, supongo jjj"
113,981035192,2022-09-16 15:32:26+00:00,1570797769845276673,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570796718219988993 type=replied_to],@CarlosMolinaCer @RoyBarreras @ClaudiaLopez @petrogustavo Eso no lo soportariamos....
114,1258895329451282439,2022-09-16 15:32:23+00:00,1570797756826152960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570780214875262978 type=replied_to],@Jdloaiza89 @CarlosAntonioY @gabrielasp23_ @petrogustavo Más bruto e ignorante es usted al afirmar cosas sin tener conocimiento
115,2582821751,2022-09-16 15:32:18+00:00,1570797732935401478,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570445723753136128 type=replied_to],@dpetra74 @petrogustavo Pruebas https://t.co/0xEwZpIUMD.corrillo
116,1408240427774402568,2022-09-16 15:32:17+00:00,1570797728573300737,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Y usted cree que se los regalaron por puro amor 🤣😂
117,2741729099,2022-09-16 15:32:16+00:00,1570797727893843971,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo 3 helicópteros del imperio!
118,1528331244,2022-09-16 15:32:16+00:00,1570797726824275970,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570788995415805953 type=replied_to],"@armalibertaria @VictorPretelt3 @MiguelPoloP @petrogustavo @FranciaMarquezM Exacto. Ahí está el detalle. Eso supone ud y muchos más. Que es lo mismo. Pero hasta no verlo funcionando no se puede saber. Hasta ahora solamente suponen, nada más"
119,1530312686659051520,2022-09-16 15:32:14+00:00,1570797717168992264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570738380501323778 type=replied_to],"@Maryaristizabal @ProsperidadCol @NoticiasRCN Este desgobierno se dedico a mantener y defender bandidos, mientras una persona honesta trabaja de sol a sol por salario mínimo viene este 🤡 cacatico @petrogustavo y sus perritos de adorno del @PactoCol y les da $800.000 a los delincuentes, o lo sacamos o nos jodemos, decidamos"
120,1007366647869591552,2022-09-16 15:32:07+00:00,1570797688257646597,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Ese es MI PRESIDENTE
121,1134478507,2022-09-16 15:32:05+00:00,1570797678250033155,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570216046807879682 type=replied_to],@LinaGarciaSi @petrogustavo Yoooo
122,778928781994106882,2022-09-16 15:32:04+00:00,1570797676085809152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570411972033748992 type=replied_to],@RCNBga @petrogustavo jajajajajajaja
123,1371943245551435779,2022-09-16 15:32:03+00:00,1570797671224582146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570492290766098432 type=replied_to],@SinCensuraCol @petrogustavo Vieja hijueputa.
124,1471000308,2022-09-16 15:31:56+00:00,1570797642992713728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570790370262278144 type=replied_to],"@BluRadioCo También van a expropiar y nacionalizar las clínicas y hospitales privados ? 
@petrogustavo y su cuadrilla van a prostituir la salud."
125,1350005390,2022-09-16 15:31:56+00:00,1570797640442613761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570795871104798721 type=replied_to],@eliecer_e @petrogustavo https://t.co/tynezl0so7
126,1312391630012416000,2022-09-16 15:31:47+00:00,1570797604010889223,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570558742126796801 type=replied_to],@jscortesv @CelsoTeteC @petrogustavo Generar empleos para q haya más personas q coticen en el sistema y haya dinero para pagar pensiones a más personas.
127,275791426,2022-09-16 15:31:46+00:00,1570797599401312256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570466007843741701 type=replied_to],"@MinEnergiaCo @IreneVelezT @MinInterior @infopresidencia @petrogustavo @alfonsoprada Mis mejores y buenos deseos en este momento de tu camino… es un inmenso desafío… al cual sólo queda hacer frente con entereza, de la mano con todo tu equipo y con todos los colombianos que estamos de tu lado… muchas gracias por todo lo qué haces… Fuerza!!"
128,878034014640189445,2022-09-16 15:31:26+00:00,1570797516400267264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Ya dejan El narcotráfico de un lado  que tambien deforesta.  Los militares ahora cuidaran El ambiente y a las farc
129,1258895329451282439,2022-09-16 15:31:14+00:00,1570797465665961987,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570780214875262978 type=replied_to],@Jdloaiza89 @CarlosAntonioY @gabrielasp23_ @petrogustavo Quien es petrista?
131,275791426,2022-09-16 15:31:08+00:00,1570797439917101058,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570498119800074240 type=replied_to],"@MinEnergiaCo @IreneVelezT @MinInterior @CundinamarcaGob @Acolgen @EnelColombia @alfonsoprada @petrogustavo Mis mejores y buenos deseos en este momento de tu camino… es un inmenso desafío… al cual sólo queda hacer frente con entereza, de la mano con todo tu equipo y con todos los colombianos que estamos de tu lado… muchas gracias por todo lo qué haces… Fuerza!!!"
132,629892106,2022-09-16 15:31:01+00:00,1570797409751674881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570254273656619010 type=replied_to],"@simonbarbosa1 @JenniferPedraz @JERobledo @petrogustavo @dignidad_col No la estoy ofendiendo, ser estúpido no es una ofensa, es una condición de discapacidad cognitiva que te impide ver la realidad de las cosas así te las muestren en frente, caso como el de la chica a la que le respondí."
133,309954537,2022-09-16 15:31:00+00:00,1570797407226535937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570468026230927360 type=replied_to],"@IreneVelezT @petrogustavo @elespectador @Bogota @nicolasgarciab @RamiroBarraganA @Citytv @jnietoblanco @NoticiasUno Usted no hizo nada, fueron el gobernador y el alcalde, payasa."
134,2811323121,2022-09-16 15:31:00+00:00,1570797407021170688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570789891612741633 type=replied_to],@Cristba13855360 @soyindrashow @IreneVelezT @petrogustavo @elespectador @Bogota @nicolasgarciab @RamiroBarraganA @Citytv @jnietoblanco @NoticiasUno https://t.co/Fc6Wqh6tcJ
136,303500621,2022-09-16 15:31:00+00:00,1570797405976797186,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570724113161015299 type=quoted],"#UnEnganoEs @JuanManSantos el Mejor Tráfuga, esa Miseria humana tiene a Colombia invadida de Comunismo. @petrogustavo NO Xq de él todos sabíamos de donde venía y para donde va. Así q no veo q sea engaño,  eso es como quien no se conforma con  el olor a mierda y quiere probarla. https://t.co/dHQmE6Lh4r"
137,139031330,2022-09-16 15:30:58+00:00,1570797399307849729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Para proteger los cultivos de coca de sus colegas guerrilleros.📌
138,636611932,2022-09-16 15:30:45+00:00,1570797344278597633,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570718133521743872 type=replied_to],@wilsonariasc @petrogustavo Se van a robar hasta el último peso como hacen siempre que los incapaces llegan al poder... Eso que leen es solo buscando la forma de justificar el déficit que se viene
139,916374973031346176,2022-09-16 15:30:38+00:00,1570797314415132673,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570216046807879682 type=replied_to],@LinaGarciaSi @petrogustavo 🤮
140,1255667362570870785,2022-09-16 15:30:34+00:00,1570797295956000776,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570796591879196673 type=replied_to],"@CrisBelBarrero @SebastianNohra @alejandromattah @matecastano @petrogustavo El asunto es q eso no es sostenible, la demografía colombiana muestra q la pirámide demográfica se está invirtiendo (igual que países desarrollados), y por tanto, el déficit será inminente; eso se cubre aumentado la edad de pensión, el monto de cotización o el # de cotizantes 2/2"
141,1002341233178628096,2022-09-16 15:30:28+00:00,1570797273654915073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570411972033748992 type=replied_to],@RCNBga @petrogustavo Casi se cae el puente con esa multitud.
142,1400211490653810692,2022-09-16 15:30:18+00:00,1570797231388889088,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570794230737678341 type=replied_to],"@JohnAldana_ @SRiverosT @kid_pambele89 @petrogustavo 1. Estos helicópteros y su función, lo dejaron desde Gobierno Duque. Gobierno Petro solo los recibió…jeje
2. Como su uso no se ha cumplido, sí se está anticipando, lo que no ha pasado es anticiparse, sencillo, no se embolate.
3. Le puso “bot” a un par perfiles con fotos…

Sldo."
143,1317954854904528903,2022-09-16 15:30:18+00:00,1570797230570999808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570780229735710721 type=replied_to],@ABBAWAL1 @petrogustavo Se vió en el espejo ? Jaja
144,1898381996,2022-09-16 15:30:16+00:00,1570797224195653632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570456372126584833 type=quoted],"Señor @petrogustavo no se equivoque… ni usted es  Chávez, ni Colombia  es Venezuela 💪💪💪 https://t.co/dPjQNSqMXP"
145,18172760,2022-09-16 15:30:16+00:00,1570797221096062984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784986755899393 type=replied_to],"@GonzalezJeyson1 @anibalmoreno20 @GustavoBolivar @petrogustavo @IvanDuque Primero no soy uribista, Petrista camandulero mono-neurona. Usted acaso en qué país vive? Ah ya se le estaban implantando esa única neurona que tiene y por eso no se dió cuenta. Que casi desbaratan el país en 2021. Ustedes si tuvieron la necesidad de salir y reventarlo todo."
